team_id,TeamCapture,NonTeamCapture,job_num,task_num,results_dir,num_rows,align_weight_t_1,avoid_nonteam_weight_t_1,avoid_team_weight_t_1,centroid_weight_t_1,comms_range_t_1,fov_az_t_1,fov_el_t_1,goal_weight_t_1,max_speed_t_1,sphere_of_influence_t_1,turn_rate_max_t_1,vel_max_t_1,pitch_rate_max_predator,turn_rate_max_predator,vel_max_predator,allow_prey_switching_t_2_predator
2,0.0,0.0,41825,994,2018-04-22_10-06-30_job_41825_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41825,998,2018-04-22_10-06-30_job_41825_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41825,998,2018-04-22_10-06-30_job_41825_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41825,996,2018-04-22_10-06-31_job_41825_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41825,996,2018-04-22_10-06-31_job_41825_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41825,999,2018-04-22_10-06-31_job_41825_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41825,999,2018-04-22_10-06-31_job_41825_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41826,990,2018-04-22_10-07-00_job_41826_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41826,990,2018-04-22_10-07-00_job_41826_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41826,992,2018-04-22_10-07-00_job_41826_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41826,992,2018-04-22_10-07-00_job_41826_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41826,994,2018-04-22_10-07-00_job_41826_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41826,994,2018-04-22_10-07-00_job_41826_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41826,996,2018-04-22_10-07-00_job_41826_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41826,996,2018-04-22_10-07-00_job_41826_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41826,998,2018-04-22_10-07-00_job_41826_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41826,998,2018-04-22_10-07-00_job_41826_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41826,999,2018-04-22_10-07-00_job_41826_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
2,0.0,0.0,41826,999,2018-04-22_10-07-00_job_41826_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.25,50,1.5,0.75,50,False
1,0.0,0.0,41827,990,2018-04-22_10-07-30_job_41827_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41827,990,2018-04-22_10-07-30_job_41827_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41827,996,2018-04-22_10-07-31_job_41827_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41827,996,2018-04-22_10-07-31_job_41827_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41827,998,2018-04-22_10-07-31_job_41827_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41827,998,2018-04-22_10-07-31_job_41827_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41827,999,2018-04-22_10-07-31_job_41827_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41827,999,2018-04-22_10-07-31_job_41827_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41827,992,2018-04-22_10-07-32_job_41827_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41827,992,2018-04-22_10-07-32_job_41827_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41827,994,2018-04-22_10-07-32_job_41827_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41827,994,2018-04-22_10-07-32_job_41827_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41828,990,2018-04-22_10-08-01_job_41828_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41828,990,2018-04-22_10-08-01_job_41828_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41828,992,2018-04-22_10-08-01_job_41828_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41828,992,2018-04-22_10-08-01_job_41828_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41828,994,2018-04-22_10-08-01_job_41828_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41828,994,2018-04-22_10-08-01_job_41828_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41828,996,2018-04-22_10-08-01_job_41828_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41828,996,2018-04-22_10-08-01_job_41828_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41828,998,2018-04-22_10-08-01_job_41828_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41828,998,2018-04-22_10-08-01_job_41828_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41828,999,2018-04-22_10-08-01_job_41828_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41828,999,2018-04-22_10-08-01_job_41828_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41829,990,2018-04-22_10-08-31_job_41829_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41829,990,2018-04-22_10-08-31_job_41829_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41829,992,2018-04-22_10-08-31_job_41829_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41829,992,2018-04-22_10-08-31_job_41829_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41829,994,2018-04-22_10-08-31_job_41829_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41829,994,2018-04-22_10-08-31_job_41829_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41829,996,2018-04-22_10-08-32_job_41829_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41829,996,2018-04-22_10-08-32_job_41829_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41829,998,2018-04-22_10-08-32_job_41829_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41829,998,2018-04-22_10-08-32_job_41829_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41829,999,2018-04-22_10-08-33_job_41829_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41829,999,2018-04-22_10-08-33_job_41829_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41830,992,2018-04-22_10-09-01_job_41830_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41830,992,2018-04-22_10-09-01_job_41830_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41830,998,2018-04-22_10-09-01_job_41830_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41830,998,2018-04-22_10-09-01_job_41830_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41830,994,2018-04-22_10-09-02_job_41830_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41830,994,2018-04-22_10-09-02_job_41830_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41830,996,2018-04-22_10-09-02_job_41830_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41830,996,2018-04-22_10-09-02_job_41830_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41830,999,2018-04-22_10-09-02_job_41830_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41830,999,2018-04-22_10-09-02_job_41830_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41830,990,2018-04-22_10-09-03_job_41830_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41830,990,2018-04-22_10-09-03_job_41830_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41831,992,2018-04-22_10-09-32_job_41831_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41831,992,2018-04-22_10-09-32_job_41831_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41831,994,2018-04-22_10-09-32_job_41831_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41831,994,2018-04-22_10-09-32_job_41831_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41831,996,2018-04-22_10-09-32_job_41831_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41831,996,2018-04-22_10-09-32_job_41831_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41831,998,2018-04-22_10-09-32_job_41831_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41831,998,2018-04-22_10-09-32_job_41831_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41831,999,2018-04-22_10-09-32_job_41831_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41831,999,2018-04-22_10-09-32_job_41831_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41831,990,2018-04-22_10-09-33_job_41831_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41831,990,2018-04-22_10-09-33_job_41831_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41832,992,2018-04-22_10-10-02_job_41832_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41832,992,2018-04-22_10-10-02_job_41832_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41832,998,2018-04-22_10-10-02_job_41832_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41832,998,2018-04-22_10-10-02_job_41832_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41832,999,2018-04-22_10-10-02_job_41832_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41832,999,2018-04-22_10-10-02_job_41832_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41832,990,2018-04-22_10-10-03_job_41832_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41832,990,2018-04-22_10-10-03_job_41832_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41832,994,2018-04-22_10-10-03_job_41832_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41832,994,2018-04-22_10-10-03_job_41832_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41832,996,2018-04-22_10-10-03_job_41832_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41832,996,2018-04-22_10-10-03_job_41832_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41833,990,2018-04-22_10-10-32_job_41833_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41833,990,2018-04-22_10-10-32_job_41833_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41833,992,2018-04-22_10-10-32_job_41833_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41833,992,2018-04-22_10-10-32_job_41833_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41833,994,2018-04-22_10-10-32_job_41833_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41833,994,2018-04-22_10-10-32_job_41833_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41833,996,2018-04-22_10-10-32_job_41833_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41833,996,2018-04-22_10-10-32_job_41833_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41833,998,2018-04-22_10-10-32_job_41833_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41833,998,2018-04-22_10-10-32_job_41833_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41833,999,2018-04-22_10-10-32_job_41833_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41833,999,2018-04-22_10-10-32_job_41833_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41834,990,2018-04-22_10-11-02_job_41834_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41834,990,2018-04-22_10-11-02_job_41834_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41834,992,2018-04-22_10-11-02_job_41834_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41834,992,2018-04-22_10-11-02_job_41834_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41834,996,2018-04-22_10-11-02_job_41834_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41834,996,2018-04-22_10-11-02_job_41834_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41834,994,2018-04-22_10-11-03_job_41834_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41834,994,2018-04-22_10-11-03_job_41834_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41834,998,2018-04-22_10-11-03_job_41834_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41834,998,2018-04-22_10-11-03_job_41834_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41834,999,2018-04-22_10-11-03_job_41834_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41834,999,2018-04-22_10-11-03_job_41834_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41835,990,2018-04-22_10-11-33_job_41835_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41835,990,2018-04-22_10-11-33_job_41835_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41835,992,2018-04-22_10-11-33_job_41835_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41835,992,2018-04-22_10-11-33_job_41835_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41835,994,2018-04-22_10-11-33_job_41835_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41835,994,2018-04-22_10-11-33_job_41835_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41835,996,2018-04-22_10-11-33_job_41835_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41835,996,2018-04-22_10-11-33_job_41835_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41835,998,2018-04-22_10-11-33_job_41835_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41835,998,2018-04-22_10-11-33_job_41835_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41835,999,2018-04-22_10-11-33_job_41835_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41835,999,2018-04-22_10-11-33_job_41835_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41836,990,2018-04-22_10-12-03_job_41836_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41836,990,2018-04-22_10-12-03_job_41836_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41836,992,2018-04-22_10-12-03_job_41836_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41836,992,2018-04-22_10-12-03_job_41836_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41836,994,2018-04-22_10-12-03_job_41836_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41836,994,2018-04-22_10-12-03_job_41836_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41836,998,2018-04-22_10-12-03_job_41836_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41836,998,2018-04-22_10-12-03_job_41836_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41836,996,2018-04-22_10-12-04_job_41836_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41836,996,2018-04-22_10-12-04_job_41836_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41836,999,2018-04-22_10-12-04_job_41836_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41836,999,2018-04-22_10-12-04_job_41836_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41837,990,2018-04-22_10-12-34_job_41837_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41837,990,2018-04-22_10-12-34_job_41837_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41837,992,2018-04-22_10-12-34_job_41837_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41837,992,2018-04-22_10-12-34_job_41837_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41837,994,2018-04-22_10-12-34_job_41837_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41837,994,2018-04-22_10-12-34_job_41837_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41837,996,2018-04-22_10-12-34_job_41837_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41837,996,2018-04-22_10-12-34_job_41837_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41837,998,2018-04-22_10-12-34_job_41837_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41837,998,2018-04-22_10-12-34_job_41837_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41837,999,2018-04-22_10-12-34_job_41837_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41837,999,2018-04-22_10-12-34_job_41837_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41838,990,2018-04-22_10-13-06_job_41838_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41838,990,2018-04-22_10-13-06_job_41838_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41838,992,2018-04-22_10-13-06_job_41838_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41838,992,2018-04-22_10-13-06_job_41838_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41838,994,2018-04-22_10-13-06_job_41838_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41838,994,2018-04-22_10-13-06_job_41838_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41838,996,2018-04-22_10-13-06_job_41838_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41838,996,2018-04-22_10-13-06_job_41838_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41838,998,2018-04-22_10-13-06_job_41838_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41838,998,2018-04-22_10-13-06_job_41838_task_998,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41838,999,2018-04-22_10-13-06_job_41838_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41838,999,2018-04-22_10-13-06_job_41838_task_999,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41839,990,2018-04-22_10-13-34_job_41839_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41839,990,2018-04-22_10-13-34_job_41839_task_990,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41839,992,2018-04-22_10-13-34_job_41839_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41839,992,2018-04-22_10-13-34_job_41839_task_992,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41839,994,2018-04-22_10-13-34_job_41839_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
2,0.0,0.0,41839,994,2018-04-22_10-13-34_job_41839_task_994,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
1,0.0,0.0,41839,996,2018-04-22_10-13-34_job_41839_task_996,2,0.5,10,1,1,200,360,360,0.1,50,100,0.5,50,1.5,0.75,50,False
