index,team_id,score,TeamCapture,NonTeamCapture,job_num,task_num,results_dir,num_rows,align_weight_t_1,autonomy_t_1,avoid_nonteam_weight_t_1,avoid_team_weight_t_1,centroid_weight_t_1,comms_range_t_1,fov_az_t_1,fov_el_t_1,goal_weight_t_1,max_speed_t_1,sphere_of_influence_t_1,motion_model_t_1,turn_rate_max_t_1,vel_max_t_1,motion_model_predator,pitch_rate_max_predator,turn_rate_max_predator,vel_max_predator,allow_prey_switching_t_2_predator,autonomy_t_2_predator,max_speed_t_2_predator
116,1,0.0,0.0,0.0,42260,107,2018-04-24_23-57-30_job_42260_task_107,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
117,2,24.0,0.0,24.0,42260,107,2018-04-24_23-57-30_job_42260_task_107,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
118,1,0.0,0.0,0.0,42260,108,2018-04-24_23-57-30_job_42260_task_108,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
119,2,8.0,0.0,8.0,42260,108,2018-04-24_23-57-30_job_42260_task_108,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
120,1,0.0,0.0,0.0,42260,109,2018-04-24_23-57-30_job_42260_task_109,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
121,2,10.0,0.0,10.0,42260,109,2018-04-24_23-57-30_job_42260_task_109,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
122,1,0.0,0.0,0.0,42260,110,2018-04-24_23-57-30_job_42260_task_110,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
123,2,30.0,0.0,30.0,42260,110,2018-04-24_23-57-30_job_42260_task_110,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
124,1,0.0,0.0,0.0,42260,111,2018-04-24_23-57-30_job_42260_task_111,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
125,2,7.0,0.0,7.0,42260,111,2018-04-24_23-57-30_job_42260_task_111,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
126,1,0.0,0.0,0.0,42260,112,2018-04-24_23-57-30_job_42260_task_112,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
127,2,9.0,0.0,9.0,42260,112,2018-04-24_23-57-30_job_42260_task_112,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
128,1,0.0,0.0,0.0,42260,113,2018-04-24_23-57-30_job_42260_task_113,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
129,2,6.0,0.0,6.0,42260,113,2018-04-24_23-57-30_job_42260_task_113,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
130,1,0.0,0.0,0.0,42260,114,2018-04-24_23-57-30_job_42260_task_114,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
131,2,8.0,0.0,8.0,42260,114,2018-04-24_23-57-30_job_42260_task_114,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
132,1,0.0,0.0,0.0,42260,115,2018-04-24_23-57-30_job_42260_task_115,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
133,2,5.0,0.0,5.0,42260,115,2018-04-24_23-57-30_job_42260_task_115,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
134,1,0.0,0.0,0.0,42260,116,2018-04-24_23-57-30_job_42260_task_116,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
135,2,5.0,0.0,5.0,42260,116,2018-04-24_23-57-30_job_42260_task_116,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
136,1,0.0,0.0,0.0,42260,117,2018-04-24_23-57-30_job_42260_task_117,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
137,2,8.0,0.0,8.0,42260,117,2018-04-24_23-57-30_job_42260_task_117,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
138,1,0.0,0.0,0.0,42260,118,2018-04-24_23-57-30_job_42260_task_118,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
139,2,7.0,0.0,7.0,42260,118,2018-04-24_23-57-30_job_42260_task_118,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
140,1,0.0,0.0,0.0,42260,119,2018-04-24_23-57-30_job_42260_task_119,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
141,2,3.0,0.0,3.0,42260,119,2018-04-24_23-57-30_job_42260_task_119,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
142,1,0.0,0.0,0.0,42260,120,2018-04-24_23-57-30_job_42260_task_120,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
143,2,8.0,0.0,8.0,42260,120,2018-04-24_23-57-30_job_42260_task_120,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
144,1,0.0,0.0,0.0,42260,121,2018-04-24_23-57-30_job_42260_task_121,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
145,2,9.0,0.0,9.0,42260,121,2018-04-24_23-57-30_job_42260_task_121,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
146,1,0.0,0.0,0.0,42260,122,2018-04-24_23-57-30_job_42260_task_122,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
147,2,9.0,0.0,9.0,42260,122,2018-04-24_23-57-30_job_42260_task_122,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
148,1,0.0,0.0,0.0,42260,123,2018-04-24_23-57-30_job_42260_task_123,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
149,2,7.0,0.0,7.0,42260,123,2018-04-24_23-57-30_job_42260_task_123,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
150,1,0.0,0.0,0.0,42260,124,2018-04-24_23-57-30_job_42260_task_124,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
151,2,13.0,0.0,13.0,42260,124,2018-04-24_23-57-30_job_42260_task_124,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
152,1,0.0,0.0,0.0,42260,125,2018-04-24_23-57-30_job_42260_task_125,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
153,2,8.0,0.0,8.0,42260,125,2018-04-24_23-57-30_job_42260_task_125,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
154,1,0.0,0.0,0.0,42260,126,2018-04-24_23-57-30_job_42260_task_126,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
155,2,7.0,0.0,7.0,42260,126,2018-04-24_23-57-30_job_42260_task_126,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
156,1,0.0,0.0,0.0,42260,127,2018-04-24_23-57-30_job_42260_task_127,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
157,2,10.0,0.0,10.0,42260,127,2018-04-24_23-57-30_job_42260_task_127,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
158,1,0.0,0.0,0.0,42260,128,2018-04-24_23-57-30_job_42260_task_128,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
159,2,23.0,0.0,23.0,42260,128,2018-04-24_23-57-30_job_42260_task_128,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
160,1,0.0,0.0,0.0,42260,129,2018-04-24_23-57-30_job_42260_task_129,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
161,2,32.0,0.0,32.0,42260,129,2018-04-24_23-57-30_job_42260_task_129,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
162,1,0.0,0.0,0.0,42260,130,2018-04-24_23-57-30_job_42260_task_130,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
163,2,12.0,0.0,12.0,42260,130,2018-04-24_23-57-30_job_42260_task_130,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
164,1,0.0,0.0,0.0,42260,131,2018-04-24_23-57-30_job_42260_task_131,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
165,2,6.0,0.0,6.0,42260,131,2018-04-24_23-57-30_job_42260_task_131,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
166,1,0.0,0.0,0.0,42260,132,2018-04-24_23-57-30_job_42260_task_132,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
167,2,5.0,0.0,5.0,42260,132,2018-04-24_23-57-30_job_42260_task_132,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
168,1,0.0,0.0,0.0,42260,133,2018-04-24_23-57-30_job_42260_task_133,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
169,2,7.0,0.0,7.0,42260,133,2018-04-24_23-57-30_job_42260_task_133,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
170,1,0.0,0.0,0.0,42260,134,2018-04-24_23-57-30_job_42260_task_134,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
171,2,7.0,0.0,7.0,42260,134,2018-04-24_23-57-30_job_42260_task_134,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
172,1,0.0,0.0,0.0,42260,135,2018-04-24_23-57-30_job_42260_task_135,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
173,2,9.0,0.0,9.0,42260,135,2018-04-24_23-57-30_job_42260_task_135,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
174,1,0.0,0.0,0.0,42260,136,2018-04-24_23-57-30_job_42260_task_136,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
175,2,13.0,0.0,13.0,42260,136,2018-04-24_23-57-30_job_42260_task_136,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
176,1,0.0,0.0,0.0,42260,137,2018-04-24_23-57-30_job_42260_task_137,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
177,2,8.0,0.0,8.0,42260,137,2018-04-24_23-57-30_job_42260_task_137,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
178,1,0.0,0.0,0.0,42260,138,2018-04-24_23-57-30_job_42260_task_138,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
179,2,6.0,0.0,6.0,42260,138,2018-04-24_23-57-30_job_42260_task_138,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
180,1,0.0,0.0,0.0,42260,139,2018-04-24_23-57-30_job_42260_task_139,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
181,2,13.0,0.0,13.0,42260,139,2018-04-24_23-57-30_job_42260_task_139,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
182,1,0.0,0.0,0.0,42260,141,2018-04-24_23-57-30_job_42260_task_141,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
183,2,20.0,0.0,20.0,42260,141,2018-04-24_23-57-30_job_42260_task_141,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
184,1,0.0,0.0,0.0,42260,142,2018-04-24_23-57-30_job_42260_task_142,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
185,2,6.0,0.0,6.0,42260,142,2018-04-24_23-57-30_job_42260_task_142,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
186,1,0.0,0.0,0.0,42260,143,2018-04-24_23-57-30_job_42260_task_143,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
187,2,10.0,0.0,10.0,42260,143,2018-04-24_23-57-30_job_42260_task_143,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
188,1,0.0,0.0,0.0,42260,144,2018-04-24_23-57-30_job_42260_task_144,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
189,2,8.0,0.0,8.0,42260,144,2018-04-24_23-57-30_job_42260_task_144,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
190,1,0.0,0.0,0.0,42260,145,2018-04-24_23-57-30_job_42260_task_145,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
191,2,30.0,0.0,30.0,42260,145,2018-04-24_23-57-30_job_42260_task_145,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
192,1,0.0,0.0,0.0,42260,163,2018-04-24_23-57-30_job_42260_task_163,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
193,2,15.0,0.0,15.0,42260,163,2018-04-24_23-57-30_job_42260_task_163,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
194,1,0.0,0.0,0.0,42260,164,2018-04-24_23-57-30_job_42260_task_164,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
195,2,14.0,0.0,14.0,42260,164,2018-04-24_23-57-30_job_42260_task_164,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
196,1,0.0,0.0,0.0,42260,168,2018-04-24_23-57-30_job_42260_task_168,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
197,2,9.0,0.0,9.0,42260,168,2018-04-24_23-57-30_job_42260_task_168,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
198,1,0.0,0.0,0.0,42260,42,2018-04-24_23-57-30_job_42260_task_42,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
199,2,6.0,0.0,6.0,42260,42,2018-04-24_23-57-30_job_42260_task_42,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
200,1,0.0,0.0,0.0,42260,43,2018-04-24_23-57-30_job_42260_task_43,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
201,2,13.0,0.0,13.0,42260,43,2018-04-24_23-57-30_job_42260_task_43,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
202,1,0.0,0.0,0.0,42260,53,2018-04-24_23-57-30_job_42260_task_53,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
203,2,16.0,0.0,16.0,42260,53,2018-04-24_23-57-30_job_42260_task_53,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
204,1,0.0,0.0,0.0,42260,54,2018-04-24_23-57-30_job_42260_task_54,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
205,2,9.0,0.0,9.0,42260,54,2018-04-24_23-57-30_job_42260_task_54,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
206,1,0.0,0.0,0.0,42260,58,2018-04-24_23-57-30_job_42260_task_58,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
207,2,9.0,0.0,9.0,42260,58,2018-04-24_23-57-30_job_42260_task_58,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
208,1,0.0,0.0,0.0,42260,61,2018-04-24_23-57-30_job_42260_task_61,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
209,2,12.0,0.0,12.0,42260,61,2018-04-24_23-57-30_job_42260_task_61,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
210,1,0.0,0.0,0.0,42260,65,2018-04-24_23-57-30_job_42260_task_65,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
211,2,7.0,0.0,7.0,42260,65,2018-04-24_23-57-30_job_42260_task_65,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
212,1,0.0,0.0,0.0,42260,66,2018-04-24_23-57-30_job_42260_task_66,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
213,2,24.0,0.0,24.0,42260,66,2018-04-24_23-57-30_job_42260_task_66,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
214,1,0.0,0.0,0.0,42260,67,2018-04-24_23-57-30_job_42260_task_67,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
215,2,33.0,0.0,33.0,42260,67,2018-04-24_23-57-30_job_42260_task_67,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
216,1,0.0,0.0,0.0,42260,68,2018-04-24_23-57-30_job_42260_task_68,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
217,2,14.0,0.0,14.0,42260,68,2018-04-24_23-57-30_job_42260_task_68,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
218,1,0.0,0.0,0.0,42260,69,2018-04-24_23-57-30_job_42260_task_69,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
219,2,13.0,0.0,13.0,42260,69,2018-04-24_23-57-30_job_42260_task_69,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
220,1,0.0,0.0,0.0,42260,7,2018-04-24_23-57-30_job_42260_task_7,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
221,2,5.0,0.0,5.0,42260,7,2018-04-24_23-57-30_job_42260_task_7,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
222,1,0.0,0.0,0.0,42260,70,2018-04-24_23-57-30_job_42260_task_70,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
223,2,4.0,0.0,4.0,42260,70,2018-04-24_23-57-30_job_42260_task_70,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
224,1,0.0,0.0,0.0,42260,71,2018-04-24_23-57-30_job_42260_task_71,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
225,2,8.0,0.0,8.0,42260,71,2018-04-24_23-57-30_job_42260_task_71,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
226,1,0.0,0.0,0.0,42260,72,2018-04-24_23-57-30_job_42260_task_72,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
227,2,6.0,0.0,6.0,42260,72,2018-04-24_23-57-30_job_42260_task_72,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
228,1,0.0,0.0,0.0,42260,73,2018-04-24_23-57-30_job_42260_task_73,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
229,2,6.0,0.0,6.0,42260,73,2018-04-24_23-57-30_job_42260_task_73,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
230,1,0.0,0.0,0.0,42260,74,2018-04-24_23-57-30_job_42260_task_74,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
231,2,10.0,0.0,10.0,42260,74,2018-04-24_23-57-30_job_42260_task_74,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
232,1,0.0,0.0,0.0,42260,75,2018-04-24_23-57-30_job_42260_task_75,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
233,2,8.0,0.0,8.0,42260,75,2018-04-24_23-57-30_job_42260_task_75,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
234,1,0.0,0.0,0.0,42260,76,2018-04-24_23-57-30_job_42260_task_76,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
235,2,4.0,0.0,4.0,42260,76,2018-04-24_23-57-30_job_42260_task_76,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
236,1,0.0,0.0,0.0,42260,77,2018-04-24_23-57-30_job_42260_task_77,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
237,2,4.0,0.0,4.0,42260,77,2018-04-24_23-57-30_job_42260_task_77,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
238,1,0.0,0.0,0.0,42260,78,2018-04-24_23-57-30_job_42260_task_78,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
239,2,7.0,0.0,7.0,42260,78,2018-04-24_23-57-30_job_42260_task_78,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
240,1,0.0,0.0,0.0,42260,79,2018-04-24_23-57-30_job_42260_task_79,2,0.5,Boids,10,1,1,200,360,360,0.1,25,100,Unicycle,0.25,25,Unicycle,1.5,0.5,30,false,Predator,30
